code,region,Description,to_AIS98,from_AIS98   ,FCI
857361.2,extremity,"Calcaneus fracture, fracture line into one joint surface",851400.2,NONE      ,3
857362.2,extremity,"Calcaneus fracture, fracture line into one joint surface, open",851400.2,NONE      ,3
857371.2,extremity,"Calcaneus fracture, fracture line into >=2 joint surfaces",851400.2,NONE      ,3
857372.2,extremity,"Calcaneus fracture, fracture line into >=2 joint surfaces, open",851400.2,NONE      ,3
857400.2,extremity,"Navicular, ankle, fracture, NFS",852200.2,NONE      ,3
857401.2,extremity,"Navicular, ankle, fracture, open",852200.2,NONE      ,3
857451.2,extremity,"Navicular, ankle, fracture, extra-articular [coronal body split, no joint involvement]",852200.2,NONE      ,4
857452.2,extremity,"Navicular, ankle, fracture, extra-articular [coronal body split, no joint involvement], open",852200.2,NONE      ,4
857461.2,extremity,"Navicular, ankle, fracture, fracture line into one joint surface",852200.2,NONE      ,3
857462.2,extremity,"Navicular, ankle, fracture, fracture line into one joint surface, open",852200.2,NONE      ,3
857471.2,extremity,"Navicular, ankle, fracture, fracture line into >=2 joint surfaces",852200.2,NONE      ,3
857472.2,extremity,"Navicular, ankle, fracture, fracture line into >=2 joint surfaces, open",852200.2,NONE      ,3
857500.2,extremity,Cuneiform fracture NFS,852200.2,NONE      ,3
857501.2,extremity,"Cuneiform fracture, open",852200.2,NONE      ,5
857551.2,extremity,"Cuneiform fracture, extra-articular [coronal body split, no joint involvement]",852200.2,NONE      ,5
857552.2,extremity,"Cuneiform fracture, extra-articular [coronal body split, no joint involvement], open",852200.2,NONE      ,5
857561.2,extremity,"Cuneiform fracture, fracture line into one joint surface",852200.2,NONE      ,5
857562.2,extremity,"Cuneiform fracture, fracture line into one joint surface, open",852200.2,NONE      ,5
857571.2,extremity,"Cuneiform fracture, fracture line into >=2 joint surfaces",852200.2,NONE      ,4
857572.2,extremity,"Cuneiform fracture, fracture line into >=2 joint surfaces, open",852200.2,NONE      ,4
857600.2,extremity,Cuboid fracture NFS,852200.2,NONE      ,5
857601.2,extremity,"Cuboid fracture, open",852200.2,NONE      ,5
857651.2,extremity,"Cuboid fracture, extra-articular [coronal body split, no joint involvement]",852200.2,NONE      ,5
857652.2,extremity,"Cuboid fracture, extra-articular [coronal body split, no joint involvement], open",852200.2,NONE      ,5
857661.2,extremity,"Cuboid fracture, fracture line into one joint surface",852200.2,NONE      ,5
857662.2,extremity,"Cuboid fracture, fracture line into one joint surface, open",852200.2,NONE      ,5
857671.2,extremity,"Cuboid fracture, fracture line into >=2 joint surfaces",852200.2,NONE      ,4
857672.2,extremity,"Cuboid fracture, fracture line into >=2 joint surfaces, open",852200.2,NONE      ,4
858100.2,extremity,Metatarsal fracture NFS,852200.2,852200.2,4
858101.2,extremity,"Metatarsal fracture, open",852200.2,852200.2,4
858111.2,extremity,"First metatarsal fracture, NFS",852200.2,NONE      ,4
858112.2,extremity,"First metatarsal fracture, open",852200.2,NONE      ,4
858121.2,extremity,"Metatarsal fracture, one of four lateral metatarsals, fracture NFS",852200.2,NONE      ,4
858122.2,extremity,"Metatarsal fracture, one of four lateral metatarsals, open",852200.2,NONE      ,4
858151.2,extremity,"First metatarsal fracture, extra-articular or shaft",852200.2,NONE      ,5
858152.2,extremity,"First metatarsal fracture, extra-articular or shaft, open",852200.2,NONE      ,5
858153.2,extremity,"Metatarsal fracture, one of four lateral metatarsals fracture, extra-articular or shaft",852200.2,NONE      ,4
858154.2,extremity,"Metatarsal fracture, one of four lateral metatarsals, extra-articular or shaft, open",852200.2,NONE      ,4
858161.2,extremity,"First metatarsal fracture, partial articular",852200.2,NONE      ,4
858162.2,extremity,"First metatarsal fracture, partial articular, open",852200.2,NONE      ,4
858163.2,extremity,"Metatarsal fracture, one of four lateral metatarsals fracture, partial articular",852200.2,NONE      ,4
858164.2,extremity,"Metatarsal fracture, one of four lateral metatarsals, partial articular, open",852200.2,NONE      ,4
858171.2,extremity,"First metatarsal fracture, complete articular",852200.2,NONE      ,4
858172.2,extremity,"First metatarsal fracture, complete articular, open",852200.2,NONE      ,4
858173.2,extremity,"Metatarsal fracture, one of four lateral metatarsals, complete articular",852200.2,NONE      ,4
858174.2,extremity,"Metatarsal fracture, one of four lateral metatarsals fracture, complete articular, open",852200.2,NONE      ,4
858200.1,extremity,"Phalange, foot, fracture NFS",853602.1,NONE      ,5
858201.1,extremity,"Phalange, foot, fracture, open",853602.1,NONE      ,5
858211.1,extremity,"Phalange fracture, great toe NFS",853602.1,NONE      ,4
858212.1,extremity,"Phalange fracture, great toe, open",853602.1,NONE      ,4
858221.1,extremity,"Phalange fracture, one of lateral four toes NFS",853602.1,NONE      ,5
858222.1,extremity,"Phalange fracture, one of lateral four toes, open",853602.1,NONE      ,5
858251.1,extremity,"Phalange fracture, great toe, extra-articular or shaft",853602.1,NONE      ,5
858252.1,extremity,"Phalange fracture, great toe, extra-articular or shaft, open",853602.1,NONE      ,5
858253.1,extremity,"Phalange fracture, one of lateral four toes, extra-articular or shaft",853602.1,NONE      ,5
858254.1,extremity,"Phalange fracture, one of lateral four toes, extra-articular or shaft, open",853602.1,NONE      ,5
858261.1,extremity,"Phalange fracture, great toe, partial articular",853602.1,NONE      ,4
858262.1,extremity,"Phalange fracture, great toe, partial articular, open",853602.1,NONE      ,4
858263.1,extremity,"Phalange fracture, one of lateral four toes, partial articular",853602.1,NONE      ,5
858264.1,extremity,"Phalange fracture, one of lateral four toes, partial articular, open",853602.1,NONE      ,5
858271.1,extremity,"Phalange fracture, great toe, complete articular",853602.1,NONE      ,4
858272.1,extremity,"Phalange fracture, great toe, complete articular, open",853602.1,NONE      ,4
858273.1,extremity,"Phalange fracture, one of lateral four toes, complete articular",853602.1,NONE      ,5
858274.1,extremity,"Phalange fracture, one of lateral four toes, complete articular, open",853602.1,NONE      ,5
870099.9,extremity,Lower extremity joint injury NFS,NONE      ,NONE      ,          
870410.1,extremity,"Forefoot joint, sprain",850404.1,850404.1,5
870420.1,extremity,"Forefoot joint, subluxation",850402.1,NONE      ,5
870430.1,extremity,"Forefoot joint, dislocation NFS",850402.1,850402.1,3
870431.1,extremity,"Forefoot joint, dislocation, open",850402.1,NONE      ,3
870489.1,extremity,"Forefoot joint injury, open",850400.1,NONE      ,3
870499.1,extremity,Forefoot joint injury NFS,850400.1,850400.1,3
873010.1,extremity,"Hip joint, sprain",850606.1,850606.1,5
873020.1,extremity,"Hip joint, subluxation",850610.2,NONE      ,5
873030.2,extremity,"Hip joint, dislocation",850610.2,850610.2,4
873031.2,extremity,"Hip joint, dislocation, open",850610.2,NONE      ,2
873032.2,extremity,"Hip joint, dislocation, no articular cartilage involvement",850614.2,850614.2,4
873033.2,extremity,"Hip joint, dislocation, no articular cartilage involvement, open",850614.2,NONE      ,2
873034.2,extremity,"Hip joint, dislocation, with articular cartilage involvement",850618.2,850618.2,4
873035.2,extremity,"Hip joint, dislocation, with articular cartilage involvement, open",850618.2,NONE      ,2
873089.1,extremity,"Hip joint injury, open",850699.1,NONE      ,2
873099.1,extremity,Hip joint injury NFS,850699.1,850699.1,5
874010.1,extremity,"Knee joint, sprain",850826.2,850826.2,5
874020.1,extremity,"Knee joint, subluxation",850806.2,NONE      ,5
874030.2,extremity,"Knee joint, dislocation NFS",850806.2,850806.2,2
874031.2,extremity,"Knee joint, dislocation, open",850806.2,NONE      ,2
874032.2,extremity,"Knee joint, dislocation, no articular cartilage involvement",850810.2,850810.2,2
874033.2,extremity,"Knee joint, dislocation, no articular cartilage involvement, open",850810.2,NONE      ,2
874034.2,extremity,"Knee joint, dislocation, with articular cartilage involvement",850814.2,850814.2,2
874035.2,extremity,"Knee joint, dislocation, with articular cartilage involvement, open",850814.2,NONE      ,2
874089.1,extremity,"Knee joint injury, open",850899.1,NONE      ,5
874099.1,extremity,Knee joint injury NFS,850899.1,850899.1,5
877110.1,extremity,"Ankle joint, sprain",850206.1,850206.1,5
877120.1,extremity,"Ankle joint, subluxation",850210.2,NONE      ,5
877130.2,extremity,"Ankle joint, dislocation NFS",850210.2,850210.2,4
877131.2,extremity,"Ankle joint, dislocation, open",850210.2,NONE      ,4
877132.2,extremity,"Ankle joint, dislocation, no articular cartilage involvement",850214.2,850214.2,4
877133.2,extremity,"Ankle joint, dislocation, no articular cartilage involvement, open",850214.2,NONE      ,4
877134.2,extremity,"Ankle joint, dislocation, with articular cartilage involvement",850218.2,850218.2,4
877135.2,extremity,"Ankle joint, dislocation, with articular cartilage involvement, open",850218.2,NONE      ,3
877189.1,extremity,"Ankle joint, open injury NFS",850299.1,NONE      ,4
877199.1,extremity,Ankle joint injury NFS,850299.1,850299.1,5
877210.1,extremity,"Subtalar joint, sprain",851202.1,851202.1,4
877220.1,extremity,"Subtalar joint, subluxation",851203.1,NONE      ,5
877230.1,extremity,"Subtalar joint, dislocation NFS",851203.1,851203.1,4
877231.1,extremity,"Subtalar joint, dislocation, open",851203.1,NONE      ,4
877232.1,extremity,"Subtalar joint, dislocation, no articular cartilage involvement",851204.1,851204.1,4
877233.1,extremity,"Subtalar joint, dislocation, no articular cartilage involvement, open",851204.1,NONE      ,4
877234.1,extremity,"Subtalar joint, dislocation, with articular cartilage involvement",851206.1,851206.1,4
877235.1,extremity,"Subtalar joint, dislocation, with articular cartilage involvement, open",851206.1,NONE      ,4
877289.1,extremity,"Subtalar joint injury, open",851299.1,NONE      ,4
877299.1,extremity,Subtalar joint injury NFS,851299.1,851299.1,4
877710.1,extremity,"Midtarsal joint, sprain",851202.1,851202.1,5
877720.1,extremity,"Midtarsal joint, subluxation",851203.1,NONE      ,5
877730.1,extremity,"Midtarsal joint, dislocation NFS [Chopart’s]",851203.1,851203.1,4
877731.1,extremity,"Midtarsal joint, dislocation [Chopart’s], open",851203.1,NONE      ,4
877732.1,extremity,"Midtarsal joint, dislocation [Chopart’s], no articular cartilage involvement",851204.1,851204.1,4
877733.1,extremity,"Midtarsal joint, dislocation [Chopart’s], no articular cartilage involvement, open",851204.1,NONE      ,4
877734.1,extremity,"Midtarsal joint, dislocation [Chopart’s], with articular cartilage involvement",851206.1,851206.1,4
877735.1,extremity,"Midtarsal joint, dislocation [Chopart’s], with articular cartilage involvement, open",851206.1,NONE      ,4
877789.1,extremity,"Midtarsal joint injury, open",851299.1,NONE      ,4
877799.1,extremity,Midtarsal joint injury NFS,851299.1,851299.1,4
878010.1,extremity,"Tarsometatarsal joint, sprain",851202.1,851202.1,4
878020.1,extremity,"Tarsometatarsal joint, subluxation",851203.1,NONE      ,5
878030.1,extremity,"Tarsometatarsal joint, dislocation NFS [Lisfranc]",851203.1,851203.1,3
878031.1,extremity,"Tarsometatarsal joint, dislocation [Lisfranc], open",851203.1,NONE      ,3
878032.1,extremity,"Tarsometatarsal joint, dislocation [Lisfranc], no articular cartilage involvement",851204.1,851204.1,3
878033.1,extremity,"Tarsometatarsal joint, dislocation [Lisfranc], no articular cartilage involvement, open",851204.1,NONE      ,3
878034.1,extremity,"Tarsometatarsal joint, dislocation [Lisfranc], with articular cartilage involvement",851206.1,851206.1,3
878035.1,extremity,"Tarsometatarsal joint, dislocation [Lisfranc], with articular cartilage involvement, open",851206.1,NONE      ,3
878089.1,extremity,"Tarsometatarsal joint injury, open",851299.1,NONE      ,3
878099.1,extremity,Tarsometatarsal joint injury NFS,851299.1,851299.1,3
878150.1,extremity,"Metatarsophalangeal or interphalangeal joint, great toe, injury NFS",851099.1,851099.1,4
878151.1,extremity,"Metatarsophalangeal or interphalangeal joint, great toe, sprain",851002.1,851002.1,5
878153.1,extremity,"Metatarsophalangeal or interphalangeal joint, great toe, subluxation",851006.1,NONE      ,5
878154.1,extremity,"Metatarsophalangeal or interphalangeal joint, great toe, dislocation NFS",851006.1,851006.1,4
878155.1,extremity,"Metatarsophalangeal or interphalangeal joint, great toe, dislocation, open",851006.1,NONE      ,4
878156.1,extremity,"Metatarsophalangeal or interphalangeal joint, great toe, dislocation, no articular cartilage involvement",851010.1,851010.1,4
878157.1,extremity,"Metatarsophalangeal or interphalangeal joint, great toe, dislocation, no articular cartilage involvement, open",851010.1,NONE      ,4
878158.1,extremity,"Metatarsophalangeal or interphalangeal joint, great toe, dislocation, with articular cartilage involvement",851014.1,851014.1,4
878159.1,extremity,"Metatarsophalangeal or interphalangeal joint, great toe, dislocation, with articular cartilage involvement, open",851014.1,NONE      ,4
878160.1,extremity,"Metatarsophalangeal or interphalangeal joint, other toe, single or multiple, injury NFS",851099.1,851099.1,5
878161.1,extremity,"Metatarsophalangeal or interphalangeal joint, other toe, single or multiple, sprain",851002.1,851002.1,5
878163.1,extremity,"Metatarsophalangeal or interphalangeal joint, other toe, single or multiple, subluxation",851006.1,NONE      ,5
878164.1,extremity,"Metatarsophalangeal or interphalangeal joint, other toe, single or multiple, dislocation NFS",851006.1,851006.1,5
878165.1,extremity,"Metatarsophalangeal or interphalangeal joint, other toe, single or multiple, dislocation, open",851006.1,NONE      ,5
